,gene,x,y,counts
4800,Lzts2,31,45,1
4801,Atp1b1,31,50,1
4802,Slc12a1,31,54,1
4803,Malat1,31,56,1
4804,Slc12a1,31,58,1
4805,Tmbim6,31,58,1
4806,Zbtb20,31,58,1
4807,Ktn1,31,59,1
4808,Slc12a1,31,61,1
4809,Ltn1,31,63,1
4810,Gtf3c2,31,65,1
4811,Adcy6,31,65,1
4812,Pbld1,31,65,1
4813,Raf1,31,66,1
4814,Malat1,31,67,1
4815,Tnrc6a,31,68,1
4816,Gng12,31,68,1
4817,Gm38394,31,69,1
4818,Slk,31,70,1
4819,Malat1,31,71,1
4820,Krit1,31,71,1
4821,Ifi204,31,71,1
4822,Fndc4,31,71,1
4823,Setd3,31,74,1
4824,Mthfsd,31,74,1
4825,Egf,31,75,1
4826,Rps23,31,76,1
4827,Bsg,31,77,1
4828,Malat1,31,79,1
4829,Cpsf6,31,79,1
4830,Slf2,31,79,1
4831,Ndufaf4,31,79,1
4832,Cars2,31,79,1
4833,Malat1,31,80,1
4834,Wdr11,31,80,1
4835,Slc12a3,31,81,1
4836,Pes1,31,82,1
4837,Zfp106,31,83,1
4838,Bsnd,31,83,1
4839,Zkscan3,31,84,1
4840,Tmem25,31,86,1
4841,Hnrnpu,31,86,1
4842,Tle2,31,86,1
4843,Mtf1,31,86,1
4844,Kcnma1,31,86,1
4845,Kdm1a,31,88,1
4846,Lamb2,31,89,1
4847,Map7,31,89,1
4848,Snhg11,31,90,1
4849,Pgs1,31,90,1
4850,Abcd3,31,90,1
4851,Mme,31,90,1
4852,Rpl10a,31,90,1
4853,Ate1,31,94,1
4854,Malat1,31,95,1
4855,Smarca2,31,95,1
4856,Ccnl1,31,96,1
4857,Diaph2,31,97,1
4858,Tead1,31,97,1
4859,Etfrf1,31,98,1
4860,Malat1,31,99,1
4861,Cntrl,32,0,1
4862,Dhx30,32,0,1
4863,Malat1,32,1,1
4864,Srsf7,32,1,1
4865,Usp39,32,2,1
4866,Uvssa,32,3,1
4867,Malat1,32,4,1
4868,Kctd2,32,4,1
4869,Lum,32,4,1
4870,Rps6kb1,32,5,1
4871,Clk1,32,6,1
4872,Rsrc2,32,6,1
4873,Chd2,32,8,1
4874,Luc7l3,32,10,1
4875,Rprd2,32,10,1
4876,Lsm14a,32,11,1
4877,Cfl1,32,11,1
4878,Prpf4b,32,12,1
4879,Zbtb4,32,13,1
4880,Ranbp3l,32,15,1
4881,Smc5,32,15,1
4882,Retsat,32,15,1
4883,Taok2,32,16,1
4884,Mob3b,32,16,1
4885,Malat1,32,17,1
4886,Nsun6,32,17,1
4887,Malat1,32,18,2
4888,Trpm7,32,19,1
4889,Tnfaip2,32,19,1
4890,Snx32,32,19,1
4891,Xist,32,20,1
4892,Gm42418,32,21,1
4893,Sar1a,32,21,1
4894,Son,32,22,1
4895,H2afy,32,22,1
4896,Med28,32,22,1
4897,Malat1,32,23,1
4898,Zbtb37,32,23,1
4899,Malat1,32,24,1
4900,Hnrnph3,32,24,1
4901,Fmn1,32,24,1
4902,Cwc22,32,24,1
4903,Tmem63b,32,25,1
4904,Myl6,32,28,1
4905,Nap1l1,32,29,1
4906,Taok3,32,29,1
4907,Pde4c,32,29,1
4908,Aco2,32,30,1
4909,Rif1,32,30,1
4910,Malat1,32,31,1
4911,Slit2,32,31,1
4912,Malat1,32,32,1
4913,Lrrc31,32,32,1
4914,Tomm20,32,32,1
4915,Hoxb4,32,33,1
4916,Prpf38b,32,33,1
4917,Pmpcb,32,33,1
4918,Wwp1,32,34,1
4919,Hsp90b1,32,35,1
4920,Arhgap6,32,35,1
4921,Herpud1,32,35,1
4922,Paxbp1,32,38,1
4923,Gsta2,32,38,1
4924,Zfp280d,32,38,1
4925,Safb,32,39,1
4926,Neat1,32,40,1
4927,Srek1,32,40,1
4928,Dcaf8,32,40,1
4929,Lrrc31,32,41,1
4930,Atp6v1c2,32,41,1
4931,Slc12a1,32,44,1
4932,Slc25a19,32,44,1
4933,Birc6,32,44,1
4934,Atp5h,32,44,1
4935,Egf,32,45,1
4936,Wnk1,32,45,1
4937,Dock7,32,47,1
4938,Slc12a1,32,49,1
4939,Gigyf2,32,51,1
4940,Tmem9b,32,51,1
4941,Cdk8,32,51,1
4942,Bicc1,32,53,1
4943,Odc1,32,53,1
4944,Gm42697,32,54,1
4945,Dock7,32,55,1
4946,Samm50,32,55,1
4947,Bahcc1,32,57,1
4948,Atp6v0d1,32,57,1
4949,Napb,32,58,1
4950,Smtn,32,59,1
4951,Ssr2,32,59,1
4952,Gpatch11,32,60,1
4953,Ddx5,32,60,1
4954,Adcy6,32,61,1
4955,Dda1,32,63,1
4956,Egf,32,64,1
4957,Atxn2,32,64,1
4958,Dennd2d,32,65,1
4959,Nxf1,32,66,1
4960,Auh,32,66,1
4961,Prelid2,32,66,1
4962,Malat1,32,67,1
4963,Malat1,32,68,1
4964,Wdfy2,32,68,1
4965,Mthfd2l,32,68,1
4966,Dync2h1,32,70,1
4967,Sri,32,70,1
4968,Champ1,32,72,1
4969,Slc12a1,32,72,1
4970,Slc12a1,32,74,1
4971,Ptbp1,32,74,1
4972,Fxyd2,32,75,1
4973,Plk2,32,79,1
4974,Malat1,32,81,2
4975,Eif3a,32,81,1
4976,Ftl1,32,81,1
4977,Txndc5,32,81,1
4978,Arl8a,32,81,1
4979,Malat1,32,82,1
4980,Numb,32,82,1
4981,Gls,32,82,1
4982,Larp1b,32,82,1
4983,Ccdc141,32,83,1
4984,Clk2,32,83,1
4985,Zhx1,32,83,1
4986,Smim1,32,83,1
4987,Rdh16f2,32,84,1
4988,Nlrp6,32,86,1
4989,Gpm6a,32,86,1
4990,Gjd2,32,86,1
4991,Malat1,32,88,1
4992,Hnrnpr,32,88,1
4993,Vps13a,32,90,1
4994,Mbd4,32,90,1
4995,Malat1,32,91,1
4996,Ttc36,32,91,1
4997,Pcbd2,32,91,1
4998,Pabpn1,32,92,1
4999,Ppargc1a,32,92,1
5000,Phf20l1,32,92,1
5001,Traf2,32,92,1
5002,Dab2,32,94,1
5003,Kdm2b,32,94,1
5004,Malat1,32,96,1
5005,Bhlhe40,32,96,1
5006,Ktn1,32,96,1
5007,Cdk11b,32,96,1
5008,Spag9,32,97,1
5009,Cnot4,32,97,1
5010,Arhgap42,32,97,1
5011,Tbc1d24,32,97,1
5012,Malat1,32,98,1
5013,Specc1l,32,98,1
5014,Malat1,33,0,1
5015,Ptprcap,33,0,1
5016,Utp11,33,4,1
5017,Nrp2,33,4,1
5018,Abcf1,33,4,1
5019,Kif21b,33,4,1
5020,R3hdm2,33,6,1
5021,Prpf4b,33,7,1
5022,Plekha1,33,7,1
5023,Rnps1,33,11,1
5024,Zfhx2,33,13,1
5025,Ccdc88a,33,14,1
5026,Kif21a,33,17,1
5027,Fermt2,33,17,1
5028,Sfxn5,33,18,1
5029,Dip2c,33,18,1
5030,Dcaf11,33,19,1
5031,Ncor1,33,19,1
5032,Zfp516,33,19,1
5033,Nrbp2,33,20,1
5034,Vmp1,33,21,1
5035,Kidins220,33,24,1
5036,Psmd4,33,24,1
5037,Fhod1,33,25,1
5038,Trp53bp2,33,25,1
5039,Dennd1b,33,26,1
5040,Zfp326,33,27,1
5041,Smo,33,27,1
5042,Abca3,33,28,1
5043,Spaca6,33,28,1
5044,Syne1,33,30,1
5045,Cep152,33,30,1
5046,Malat1,33,31,1
5047,Fermt2,33,31,1
5048,Malat1,33,33,1
5049,Iqgap1,33,33,1
5050,Ythdc1,33,34,1
5051,Fermt2,33,35,1
5052,Abcc1,33,35,1
5053,Fam222b,33,35,1
5054,Psmc6,33,36,1
5055,Dhx15,33,37,1
5056,Malat1,33,38,1
5057,Slc12a1,33,38,1
5058,Dock9,33,38,1
5059,Rap1gap,33,40,1
5060,Golph3l,33,40,1
5061,Trpm7,33,43,1
5062,Il17re,33,43,1
5063,Ccdc28a,33,45,1
5064,Gigyf2,33,48,1
5065,Arl6ip1,33,48,1
5066,Atp1b1,33,48,1
5067,Atp1a1,33,49,1
5068,Dnah7c,33,49,1
5069,Nbeal1,33,50,1
5070,Hoxb4,33,50,1
5071,Map4k5,33,51,1
5072,Malat1,33,52,2
5073,Nbea,33,53,1
5074,Dhx15,33,53,1
5075,Malat1,33,56,1
5076,Txnip,33,57,1
5077,Lrba,33,58,1
5078,Dpp9,33,58,1
5079,Hnrnph1,33,58,1
5080,Dctn4,33,59,1
5081,Agl,33,59,1
5082,Naa15,33,59,1
5083,Ccdc191,33,59,1
5084,Malat1,33,60,1
5085,Hnrnpa2b1,33,60,1
5086,Taf15,33,60,1
5087,Nktr,33,61,1
5088,Add3,33,61,1
5089,Kng2,33,65,1
5090,Gm42791,33,65,1
5091,Prr12,33,66,1
5092,Casp3,33,67,1
5093,Plekhh1,33,70,1
5094,Clstn1,33,72,1
5095,Srsf7,33,73,1
5096,Gpx3,33,73,1
5097,Hsf1,33,73,1
5098,Dzip1l,33,73,1
5099,Malat1,33,74,1
5100,Mrpl42,33,74,1
5101,Malat1,33,75,1
5102,Smarcb1,33,75,1
5103,Ppp1cb,33,76,1
5104,Ddx17,33,78,1
5105,Mrps24,33,78,1
5106,Syne2,33,81,1
5107,Ap3d1,33,81,1
5108,Cox7a1,33,81,1
5109,Pink1,33,82,1
5110,Ccpg1,33,82,1
5111,Prpf38b,33,83,1
5112,Chd9,33,83,1
5113,Sox6,33,83,1
5114,Mfn2,33,83,1
5115,Macf1,33,86,1
5116,Clk1,33,87,1
5117,Xist,33,87,1
5118,Glmp,33,87,1
5119,Cfap69,33,88,1
5120,Rnf10,33,88,1
5121,Svopl,33,88,1
5122,Anapc11,33,88,1
5123,Malat1,33,89,1
5124,Mllt10,33,91,1
5125,Keg1,33,93,1
5126,Eif4g1,33,95,1
5127,Crocc,33,95,1
5128,Vcp,33,96,1
5129,Dido1,33,97,1
5130,Zfp106,33,99,1
5131,Zmynd8,33,99,1
5132,Elmo2,34,0,1
5133,Cdk2,34,0,1
5134,Ctso,34,0,1
5135,Malat1,34,2,1
5136,Rrp7a,34,2,1
5137,Pdia6,34,5,1
5138,Ankrd11,34,7,1
5139,Ewsr1,34,7,1
5140,Atp5h,34,8,1
5141,Sdhc,34,8,1
5142,Ddx17,34,9,1
5143,Malat1,34,10,1
5144,H2-T22,34,10,1
5145,Zeb2,34,13,1
5146,Ctsf,34,13,1
5147,Dst,34,16,1
5148,Odf2l,34,16,1
5149,Spaca6,34,16,1
5150,Zfp395,34,16,1
5151,Hnrnpu,34,20,1
5152,Stard3,34,20,1
5153,Lgals4,34,21,1
5154,Lrrfip1,34,21,1
5155,Atp1b1,34,22,1
5156,Kctd3,34,22,1
5157,Slk,34,23,1
5158,Dhx57,34,23,1
5159,Mprip,34,25,1
5160,Rora,34,25,1
5161,Snrk,34,31,1
5162,Malat1,34,32,1
5163,Kdm6a,34,34,1
5164,Rgl2,34,34,1
5165,Proc,34,35,1
5166,Ubxn2a,34,35,1
5167,Akr1e1,34,36,1
5168,Zfp329,34,37,1
5169,Malat1,34,41,1
5170,Exoc6b,34,41,1
5171,Lmo7,34,42,1
5172,Malat1,34,43,1
5173,Tfap2b,34,44,1
5174,Hnrnpr,34,44,1
5175,Stxbp3,34,44,1
5176,Chd2,34,45,1
5177,Uvssa,34,45,1
5178,Camkmt,34,48,1
5179,Malat1,34,49,1
5180,Rab11fip2,34,49,1
5181,Ccni,34,50,1
5182,Cdc25a,34,50,1
5183,Itpr1,34,51,1
5184,Eml5,34,51,1
5185,Tmem234,34,52,1
5186,Shmt2,34,54,1
5187,Ogt,34,55,1
5188,Smc2,34,55,1
5189,Tnrc6a,34,59,1
5190,Ralgapa2,34,59,1
5191,Klhdc7a,34,59,1
5192,Ankrd11,34,60,1
5193,Ccdc88a,34,60,1
5194,Hmgb2,34,60,1
5195,E2f5,34,60,1
5196,Malat1,34,61,1
5197,Ube3b,34,61,1
5198,Fabp3,34,61,1
5199,Sfxn2,34,62,1
5200,Malat1,34,63,1
5201,Ninl,34,64,1
5202,Malat1,34,66,1
5203,Sox6,34,66,1
5204,Vps13b,34,67,1
5205,Neat1,34,69,1
5206,Ubr1,34,69,1
5207,2310001H17Rik,34,69,1
5208,Ccl25,34,70,1
5209,Ccpg1,34,71,1
5210,Malat1,34,72,1
5211,Arid3a,34,73,1
5212,C230037L18Rik,34,73,1
5213,Gm12264,34,73,1
5214,Malat1,34,74,1
5215,Pex2,34,74,1
5216,Wbp4,34,75,1
5217,Slc38a2,34,75,1
5218,Neat1,34,78,1
5219,Prodh,34,79,1
5220,Xist,34,79,1
5221,Nsf,34,79,1
5222,Snrnp70,34,80,1
5223,Malat1,34,81,1
5224,Usp32,34,83,1
5225,Rps6kb2,34,83,1
5226,Ubr3,34,83,1
5227,Malat1,34,84,1
5228,Cluh,34,84,1
5229,Napsa,34,84,1
5230,Atpif1,34,84,1
5231,Hmgb1,34,84,1
5232,Usp34,34,85,1
5233,Snx29,34,85,1
5234,Ryk,34,85,1
5235,Xpr1,34,85,1
5236,Malat1,34,86,1
5237,Zc3h14,34,86,1
5238,Wls,34,87,1
5239,Baz1b,34,88,1
5240,Dennd4c,34,88,1
5241,Uqcc1,34,88,1
5242,Malat1,34,89,1
5243,6030458C11Rik,34,89,1
5244,Kif3b,34,89,1
5245,Trappc8,34,89,1
5246,Fgfr1,34,90,1
5247,Ipp,34,90,1
5248,Trpm7,34,91,1
5249,Mbnl1,34,91,1
5250,Hnrnpu,34,93,1
5251,Vps13b,34,95,1
5252,Chd9,34,95,1
5253,Nisch,34,95,1
5254,Gm42417,34,95,1
5255,Malat1,34,96,1
5256,Slc12a1,34,96,1
5257,Lrp2,34,96,1
5258,Fnbp1l,34,96,1
5259,Parp1,34,96,1
5260,Epb41l5,34,96,1
5261,Atrx,34,97,1
5262,Ncoa3,34,97,1
5263,Slc23a1,34,97,1
5264,Nprl2,34,98,1
5265,Gm20045,34,99,1
5266,Rbm25,34,99,1
5267,Ddb1,34,99,1
5268,Man2c1,34,99,1
5269,Zdhhc3,34,99,1
5270,Malat1,35,1,1
5271,Malat1,35,3,1
5272,Catsperg1,35,3,1
5273,Hnrnpa2b1,35,4,1
5274,Fry,35,4,1
5275,Malat1,35,6,1
5276,Zfp503,35,6,1
5277,Ick,35,6,1
5278,Cpsf2,35,6,1
5279,Gpbp1l1,35,8,1
5280,Kdm5a,35,9,1
5281,Kdm5b,35,10,1
5282,Vamp2,35,10,1
5283,Nsmf,35,13,1
5284,Mdm4,35,15,1
5285,Umod,35,15,1
5286,Net1,35,15,1
5287,Flt1,35,16,1
5288,Eif4e3,35,16,1
5289,Malat1,35,17,1
5290,Cd2ap,35,18,1
5291,Brwd1,35,19,1
5292,Aif1l,35,19,1
5293,Itpr1,35,21,1
5294,Stam2,35,21,1
5295,Thoc2,35,23,1
5296,Pdap1,35,23,1
5297,Rabepk,35,26,1
5298,Rubcn,35,26,1
5299,Tmco3,35,26,1
5300,Ate1,35,27,1
5301,Crybg3,35,27,1
5302,Plcg1,35,27,1
5303,Gm42418,35,28,1
5304,Mul1,35,28,1
5305,Bcar3,35,28,1
5306,Malat1,35,29,1
5307,Glud1,35,29,1
5308,Gns,35,30,1
5309,Zmynd11,35,30,1
5310,Sap130,35,30,1
5311,Pld3,35,30,1
5312,2700049A03Rik,35,32,1
5313,Malat1,35,33,2
5314,Rabgap1l,35,35,1
5315,Malat1,35,36,1
5316,Kif2a,35,36,1
5317,Copa,35,36,1
5318,Rmnd1,35,36,1
5319,Sf3b2,35,37,1
5320,Slc12a1,35,41,1
5321,Ctnna1,35,41,1
5322,Elavl3,35,41,1
5323,Tgs1,35,42,1
5324,Sim1,35,43,1
5325,Tbce,35,44,1
5326,Gbp2,35,44,1
5327,Idh2,35,45,1
5328,Ube2d2a,35,45,1
5329,Malat1,35,46,1
5330,Kng2,35,46,1
5331,Mfsd4b1,35,46,1
5332,Xist,35,47,1
5333,Malat1,35,48,1
5334,Ube2i,35,48,1
5335,Map3k5,35,48,1
5336,Ube2d3,35,48,1
5337,Myo9a,35,49,1
5338,Nxf1,35,49,1
5339,Lsm2,35,51,1
5340,Malat1,35,53,1
5341,Tmem127,35,53,1
5342,Tln1,35,55,1
5343,Malat1,35,56,1
5344,Sppl2a,35,58,1
5345,Gm15910,35,58,1
5346,Slc12a1,35,59,1
5347,Dut,35,59,1
5348,Malat1,35,62,1
5349,Myl6,35,62,1
5350,Atp6v1b1,35,62,1
5351,Malat1,35,63,1
5352,Txnip,35,64,1
5353,Abcf2,35,66,1
5354,Slc12a1,35,71,1
5355,Tmc1,35,72,1
5356,Malat1,35,73,2
5357,Usp34,35,74,1
5358,Zzef1,35,74,1
5359,6430573P05Rik,35,74,1
5360,Malat1,35,75,1
5361,Mical3,35,75,1
5362,Mrps35,35,75,1
5363,Kyat1,35,77,1
5364,Mdh2,35,78,1
5365,Rasgrp1,35,78,1
5366,Csnk1a1,35,79,1
5367,Ythdc1,35,79,1
5368,Malat1,35,81,1
5369,Srgap3,35,81,1
5370,Abcg2,35,82,1
5371,Slc22a19,35,82,1
5372,Rab35,35,84,1
5373,Tomm70a,35,84,1
5374,Dmgdh,35,84,1
5375,Malat1,35,85,1
5376,Rplp0,35,85,1
5377,Fnip1,35,86,1
5378,Lrrtm1,35,86,1
5379,Akap13,35,88,1
5380,Mical3,35,88,1
5381,Snhg11,35,89,1
5382,Chpt1,35,89,1
5383,Gnptab,35,89,1
5384,Malat1,35,90,1
5385,Brip1,35,90,1
5386,Gpbp1,35,92,1
5387,Srek1,35,93,1
5388,Hnrnpm,35,93,1
5389,Spata7,35,93,1
5390,Cog8,35,93,1
5391,Tprgl,35,93,1
5392,Lrrk2,35,94,1
5393,Rbbp8,35,94,1
5394,Zfp445,35,94,1
5395,Dst,35,95,1
5396,Axin1,35,95,1
5397,Hook3,35,96,1
5398,Tmem87b,35,96,1
5399,Cystm1,35,96,1
5400,Malat1,35,98,1
5401,Mlxipl,35,98,1
5402,Herc1,35,98,1
5403,Atp2c1,35,98,1
5404,Bcl7a,35,98,1
5405,Ptma,35,98,1
5406,Ube2d2a,35,98,1
5407,Nr1i2,35,98,1
5408,Atrx,36,0,1
5409,Ap1ar,36,0,1
5410,Malat1,36,1,2
5411,Zc3h18,36,3,1
5412,Slc40a1,36,3,1
5413,Arglu1,36,5,1
5414,Pspc1,36,7,1
5415,Fam13a,36,9,1
5416,Ddx17,36,10,1
5417,Dnajc21,36,10,1
5418,Dram1,36,12,1
5419,Pnisr,36,14,1
5420,Strap,36,14,1
5421,Pnisr,36,15,1
5422,Arglu1,36,15,1
5423,Akr1c19,36,16,1
5424,Chd9,36,16,1
5425,Fam13b,36,17,1
5426,Prpf4,36,17,1
5427,Adnp,36,20,1
5428,Pds5a,36,23,1
5429,Prkce,36,26,1
5430,Gigyf2,36,28,1
5431,Slc12a1,36,28,1
5432,Pcm1,36,28,1
5433,Polr2c,36,29,1
5434,Stxbp4,36,29,1
5435,Sfpq,36,32,1
5436,P3h2,36,33,1
5437,Prpf38b,36,34,1
5438,Malat1,36,35,1
5439,Cdk12,36,35,1
5440,Hsd17b12,36,35,1
5441,Nrd1,36,36,1
5442,Apc,36,37,1
5443,Larp1b,36,37,1
5444,Ank3,36,38,1
5445,Ift46,36,40,1
5446,Cacnb4,36,42,1
5447,Ppp2r3a,36,46,1
5448,Ctdspl2,36,47,1
5449,Malat1,36,48,1
5450,Gramd1b,36,48,1
5451,Fau,36,48,1
5452,Atg4b,36,51,1
5453,Thoc2,36,53,1
5454,Malat1,36,54,1
5455,Meis2,36,54,1
5456,Map4k2,36,54,1
5457,Fndc3a,36,55,1
5458,Gcdh,36,57,1
5459,Malat1,36,61,1
5460,Csnk1a1,36,62,1
5461,Malat1,36,64,1
5462,Rif1,36,64,1
5463,Tns2,36,64,1
5464,Neat1,36,65,1
5465,Wwc2,36,65,1
5466,Afdn,36,65,1
5467,Simc1,36,65,1
5468,Ubr5,36,66,1
5469,Luc7l2,36,66,1
5470,Gpank1,36,66,1
5471,Prpf39,36,68,1
5472,Zfand6,36,70,1
5473,Clcnkb,36,70,1
5474,Neat1,36,71,1
5475,Rhbdd3,36,78,1
5476,Fubp1,36,79,1
5477,Malat1,36,80,1
5478,Ercc5,36,80,1
5479,Sim2,36,80,1
5480,Clcn3,36,82,1
5481,Pomgnt1,36,82,1
5482,Arhgap12,36,82,1
5483,Slc5a2,36,85,1
5484,Aqp1,36,85,1
5485,Eps8l1,36,85,1
5486,Malat1,36,86,1
5487,Rpl13,36,90,1
5488,Gm42418,36,93,1
5489,Ap1g1,36,96,1
5490,2610001J05Rik,36,96,1
5491,Malat1,36,97,1
5492,Nid1,36,97,1
5493,Wdr82,36,97,1
5494,Ints3,36,97,1
5495,Malat1,36,99,2
5496,Neat1,36,99,1
5497,Syne2,36,99,1
5498,Myo18a,37,0,1
5499,Rnf214,37,1,1
5500,Golga4,37,2,1
5501,Syne1,37,2,1
5502,Dzip1,37,4,1
5503,Ddx50,37,5,1
5504,Upk1a,37,5,1
5505,Skp1a,37,8,1
5506,Mapk8ip3,37,9,1
5507,Malat1,37,11,1
5508,Gbf1,37,11,1
5509,Vcl,37,11,1
5510,Ushbp1,37,11,1
5511,Ap1s1,37,11,1
5512,Malat1,37,12,1
5513,Luc7l3,37,12,1
5514,Gm36899,37,12,1
5515,Atrx,37,13,1
5516,Mphosph10,37,13,1
5517,Zmym6,37,14,1
5518,Ranbp3l,37,14,1
5519,Kdm3b,37,14,1
5520,1700029J07Rik,37,15,1
5521,Map4k3,37,15,1
5522,Safb2,37,16,1
5523,Lrp6,37,16,1
5524,Idh2,37,17,1
5525,Itgb5,37,18,1
5526,Rab3d,37,18,1
5527,Ninl,37,19,1
5528,Baz2b,37,20,1
5529,Sytl2,37,20,1
5530,Ppme1,37,20,1
5531,Usp19,37,22,1
5532,Ivns1abp,37,23,1
5533,Pcm1,37,23,1
5534,Arhgap35,37,23,1
5535,Kidins220,37,27,1
5536,Hadha,37,27,1
5537,Ppp1r1a,37,28,1
5538,Ivns1abp,37,28,1
5539,Osbpl11,37,28,1
5540,Malat1,37,29,1
5541,U2surp,37,30,1
5542,Sh3glb1,37,30,1
5543,Dstn,37,30,1
5544,Mier3,37,30,1
5545,Nckap1,37,31,1
5546,Lman2l,37,32,1
5547,Nsd3,37,32,1
5548,Cabcoco1,37,32,1
5549,Gm42418,37,35,1
5550,Nudt4,37,36,1
5551,Yars,37,36,1
5552,Pabpn1,37,37,1
5553,Cux1,37,37,1
5554,Anapc4,37,38,1
5555,Hnrnpr,37,38,1
5556,Phactr2,37,38,1
5557,Slc39a14,37,38,1
5558,Egf,37,39,1
5559,Csad,37,39,1
5560,Mff,37,39,1
5561,Map2k2,37,39,1
5562,Myo9a,37,41,1
5563,Zfp367,37,41,1
5564,Slc12a1,37,42,1
5565,Synj2bp,37,43,1
5566,Met,37,45,1
5567,Rdh5,37,45,1
5568,U2surp,37,46,1
5569,Dot1l,37,49,1
5570,Tnfaip2,37,50,1
5571,Wnk1,37,51,1
5572,G6pc,37,51,1
5573,6030458C11Rik,37,51,1
5574,Pbxip1,37,53,1
5575,Sec23b,37,53,1
5576,Malat1,37,54,2
5577,Psmb7,37,54,1
5578,Gosr2,37,56,1
5579,Malat1,37,61,1
5580,Brd8,37,62,1
5581,Ablim1,37,64,1
5582,Pcgf2,37,64,1
5583,Ube3a,37,65,1
5584,Ralgapb,37,65,1
5585,Tmod3,37,65,1
5586,Synj2bp,37,65,1
5587,Psmc1,37,65,1
5588,Fam13b,37,67,1
5589,Psmc1,37,67,1
5590,Slc12a1,37,68,1
5591,Malat1,37,69,1
5592,Tax1bp1,37,69,1
5593,Eml5,37,69,1
5594,Malat1,37,70,1
5595,Rbms2,37,70,1
5596,Bri3,37,70,1
5597,Ccpg1,37,70,1
5598,Umod,37,71,1
5599,Tmem260,37,71,1
5600,Hsd11b2,37,73,1
5601,Nktr,37,74,1
5602,Phkb,37,74,1
5603,Adarb1,37,74,1
5604,Malat1,37,75,1
5605,Gm42418,37,75,1
5606,Ryk,37,77,1
5607,Ddx17,37,77,1
5608,Cox7b,37,77,1
5609,Mtus1,37,82,1
5610,Malat1,37,83,1
5611,Abhd3,37,83,1
5612,Adar,37,83,1
5613,Kif12,37,84,1
5614,Kdm1a,37,84,1
5615,Usp35,37,84,1
5616,Trip12,37,84,1
5617,Ccdc134,37,84,1
5618,Psme4,37,84,1
5619,Pak6,37,84,1
5620,Malat1,37,86,1
5621,Fto,37,86,1
5622,Malat1,37,89,1
5623,Nktr,37,90,1
5624,H13,37,90,1
5625,Malat1,37,91,1
5626,Malat1,37,92,2
5627,Tmem82,37,92,1
5628,Gm4673,37,92,1
5629,2610008E11Rik,37,92,1
5630,Malat1,37,93,1
5631,Ppp6r3,37,93,1
5632,Malat1,37,95,1
5633,Nktr,37,95,1
5634,Srsf11,37,95,1
5635,Trmt6,37,95,1
5636,Cox20,37,95,1
5637,Aadat,37,96,1
5638,Usp24,37,96,1
5639,Rsrc1,37,96,1
5640,Slc6a18,37,97,1
5641,Dynll1,37,98,1
5642,Sfxn5,37,99,1
5643,Chka,37,99,1
5644,Osbpl9,37,99,1
5645,Cse1l,37,99,1
5646,Armc8,38,1,1
5647,Ltv1,38,2,1
5648,Amotl1,38,3,1
5649,Tysnd1,38,3,1
5650,Malat1,38,4,1
5651,Mylk,38,4,1
5652,Cuedc1,38,4,1
5653,Zfp652,38,6,1
5654,Fuz,38,7,1
5655,Fam117b,38,7,1
5656,Cul5,38,8,1
5657,Fer,38,8,1
5658,Cd2ap,38,8,1
5659,Ythdf3,38,8,1
5660,Rcn3,38,8,1
5661,Malat1,38,10,1
5662,Hnrnpu,38,11,1
5663,Rbm39,38,12,1
5664,Rpl27a,38,12,1
5665,Plekhm2,38,14,1
5666,Nckap5,38,14,1
5667,D3Ertd751e,38,14,1
5668,Srsf7,38,15,1
5669,Rufy3,38,15,1
5670,Rap1gap,38,17,1
5671,App,38,17,1
5672,Armt1,38,17,1
5673,Pcgf5,38,20,1
5674,Malat1,38,21,1
5675,Wnk4,38,21,1
5676,Mbnl2,38,21,1
5677,Gm20605,38,23,1
5678,Cyb5r3,38,24,1
5679,Cd2ap,38,26,1
5680,Bpnt1,38,27,1
5681,Malat1,38,29,2
5682,Tia1,38,29,1
5683,Parp3,38,29,1
5684,Ppig,38,30,1
5685,Mcfd2,38,30,1
5686,Myo18a,38,31,1
5687,Qrich1,38,32,1
5688,Snx9,38,33,1
5689,Sec31a,38,33,1
5690,Malat1,38,34,1
5691,Bod1l,38,34,1
5692,Malat1,38,36,1
5693,Gpatch2,38,39,1
5694,Oxct1,38,40,1
5695,Nisch,38,40,1
5696,Nadk2,38,41,1
5697,Ppib,38,41,1
5698,Arnt,38,42,1
5699,Ccar1,38,43,1
5700,5730480H06Rik,38,47,1
5701,Shd,38,47,1
5702,Slbp,38,48,1
5703,Pbrm1,38,49,1
5704,Mccc1,38,50,1
5705,Elf1,38,50,1
5706,Malat1,38,52,1
5707,Ddx50,38,52,1
5708,Klf4,38,53,1
5709,Malat1,38,56,1
5710,Nfib,38,57,1
5711,Psme1,38,58,1
5712,Rbm39,38,59,1
5713,Ppp2r2a,38,59,1
5714,Cd2ap,38,65,1
5715,Abca13,38,67,1
5716,Myo6,38,68,1
5717,Malat1,38,69,1
5718,Med13,38,73,1
5719,Malat1,38,74,1
5720,Tln1,38,74,1
5721,Mepce,38,74,1
5722,Malat1,38,75,1
5723,Rrbp1,38,75,1
5724,Zfp326,38,75,1
5725,Smg6,38,76,1
5726,Luc7l3,38,78,1
5727,Slc12a1,38,78,1
5728,Ssbp1,38,78,1
5729,Rbm25,38,81,1
5730,Aco2,38,81,1
5731,Malat1,38,83,1
5732,Rogdi,38,83,1
5733,Pcm1,38,83,1
